order_id,order_purchase_timestamp,customer_state,product_category_name_english,seller_id,seller_state,total_payment,payment_type,review_score,delivery_days,is_late
08c50a01a3260630c82c21826c0061e4,2017-10-10 14:41:43,MA,health_beauty,e24fc9fcd865784fb25705606fe3dfe7,SP,138.03,boleto,5.0,10.0,0
680d7235e89a19239f2562d940e7c86d,2017-10-10 14:53:25,CE,health_beauty,7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,386.79,credit_card,5.0,24.0,0
44a0eec1375288c11308ac7d16892f6f,2017-10-10 15:14:12,SP,toys,45d33f715e24d15a6ccf5c17b3a23e3c,SP,97.26,credit_card,4.0,6.0,0
ff4935343715e7a6dae3e550f73a6459,2017-10-10 15:41:10,SP,computers_accessories,1c68394e931a64f90ea236c5ea590300,PR,633.5,boleto,4.0,13.0,0
4d2db50dfe6a6d7304be0d7ac81fe039,2017-10-10 17:03:39,SP,sports_leisure,d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,135.59,credit_card,5.0,8.0,0
3e927dfcc405632ef96885c77e6e5d83,2017-10-10 17:15:26,SP,sports_leisure,46dc3b2cc0980fb8ec44634e21d2718e,RJ,257.92,credit_card,4.0,9.0,0
62e177f7144113315a7baf514a10e307,2017-10-10 17:39:51,SP,furniture_decor,0bf0150d5b9d60d9cd2906003332f085,SP,238.6,credit_card,5.0,9.0,0
067ce97888318cd8d89a45bcb4adc94b,2017-10-10 17:41:27,RS,bed_bath_table,3b15288545f8928d3e65a8f949a28291,SP,125.53,credit_card,5.0,10.0,0
aec47b9987c836ffee2d7664b0929ec1,2017-10-10 18:31:36,RJ,Unknown,4200ddf1967c5e41e48db62bc6d4b5ac,SP,91.7,credit_card,5.0,9.0,0
aec47b9987c836ffee2d7664b0929ec1,2017-10-10 18:31:36,RJ,bed_bath_table,4200ddf1967c5e41e48db62bc6d4b5ac,SP,91.7,credit_card,5.0,9.0,0
7343951818332032146c6e09dd824443,2017-10-10 19:29:16,RJ,perfumery,dee656f0f566ed1aa85bd137c943f08f,SP,113.01,credit_card,5.0,7.0,0
8f332ee6ffc2a01f7e78ae983f257379,2017-10-10 19:43:03,BA,telephony,6c177e38df6d3f34182b1f1d427231bf,PR,324.82,credit_card,4.0,15.0,0
e23115216f6b79bda05036f94744a2dd,2017-10-10 20:23:53,SP,housewares,6219ba2359cfb97f2e38fd4c321eb309,SP,56.63,boleto,4.0,16.0,1
eb4a3d0046ad19061885dc5ce242068f,2017-10-10 20:33:18,SP,fashion_sport,5dceca129747e92ff8ef7a997dc4f8ca,SP,68.62,credit_card,5.0,20.0,1
5188cf1701fceace6ec6f14b40773f97,2017-10-10 20:44:59,SP,watches_gifts,b33e7c55446eabf8fe1a42d037ac7d6d,SP,604.62,credit_card,5.0,9.0,0
48dc9da96439abcac0c2f2b7fb9ca3aa,2017-10-10 20:56:12,SP,sports_leisure,9616352088dcf83a7c06637f4ebf1c80,PR,76.08,boleto,4.0,13.0,0
0d140a890cdc7ac00c5540b11c5ee93c,2017-10-10 21:08:34,SP,toys,725c32fa80c2faacc4fc88450d27314e,SP,109.49,boleto,5.0,3.0,0
71bcd4c93050ae4b9814ed49894c2a8d,2017-10-10 21:34:56,MG,sports_leisure,38e679b9e0064cd94c6f035707344dae,PR,96.26,credit_card,5.0,8.0,0
a204ef2b035bc702ec72a0d80922c071,2017-10-10 21:38:57,RJ,bed_bath_table,4a3ca9315b744ce9f8e9374361493884,SP,116.94,credit_card,4.0,14.0,0
8ee530ebcd1df2efa8f0f5b08ef3beb7,2017-10-10 22:25:06,RS,garden_tools,1f50f920176fa81dab994f9023523100,SP,395.32,boleto,5.0,13.0,0
751161aadc4b3f4e09ace1f4ea2c146a,2017-10-10 23:12:54,RJ,bed_bath_table,2d50d6282f8aa2257819a77bfaa0efe0,SP,247.64,credit_card,2.0,6.0,0
ef8e343c4abd7135c59d2a6179bd4351,2017-10-10 23:38:52,SP,home_construction,95e03ca3d4146e4011985981aeb959b9,RJ,136.6,credit_card,3.0,14.0,0
8cf61a0f8eed49e1728caab2510e796d,2017-10-11 00:28:36,SC,garden_tools,1f50f920176fa81dab994f9023523100,SP,77.57,credit_card,5.0,9.0,0
80ccfbf4b2d0155bcaacdfac409fce16,2017-10-11 00:57:06,MG,health_beauty,cc419e0650a3c5ba77189a1882b7556a,SP,106.38,credit_card,5.0,9.0,0
1ca552f5ea38aeab2f2c52a03fa32942,2017-10-11 08:17:44,SP,pet_shop,dd7ddc04e1b6c2c614352b383efe2d36,SP,62.98,voucher,5.0,9.0,0
ad6aec326fc31e34aaa0ff7ab3788c43,2017-10-11 08:34:30,SP,cool_stuff,850f4f8af5ea87287ac68de36e29107f,SP,807.54,credit_card,5.0,6.0,0
0b1e280f28b576497838ec7684444971,2017-10-11 08:42:15,SP,perfumery,17e34d8224d27a541263c4c64b11a56b,SP,114.91,credit_card,5.0,6.0,0
3f606b2bc4208fc4186a5105ccef5197,2017-10-11 09:00:39,RS,computers_accessories,bd0389da23d89b726abf911cccc54596,DF,116.36,boleto,5.0,12.0,0
a2c02a67462d5e75036d6c49cf26a7e3,2017-10-11 09:36:32,PR,bed_bath_table,3b15288545f8928d3e65a8f949a28291,SP,124.99,credit_card,5.0,16.0,0
e6b06b65581e20f97ce6a161ca7523bc,2017-10-11 09:37:13,MG,sports_leisure,b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS,77.65,credit_card,5.0,14.0,0
8afd9b152eb9ffdc3b17c6e3599136bc,2017-10-11 10:07:26,SP,baby,bf3c6d2a28b2b5501e6c15448982dcc9,SP,140.16,credit_card,5.0,3.0,0
40f27de71845c6aebc742107208b5c2b,2017-10-11 10:31:16,SP,watches_gifts,6560211a19b47992c3666cc44a7e94c0,SP,109.56,credit_card,4.0,7.0,0
852586974b34f22595f8bcc918b48040,2017-10-11 10:38:21,MG,computers_accessories,e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,88.84,boleto,4.0,13.0,0
ec4d827c7096de48c5a84a438bcd8922,2017-10-11 10:50:36,SP,garden_tools,1f50f920176fa81dab994f9023523100,SP,146.68,voucher,1.0,6.0,0
a7db1b7bfec5e83a8fd33625e99f0d15,2017-10-11 12:08:11,SP,watches_gifts,86ccac0b835037332a596a33b6949ee1,SC,466.95,credit_card,1.0,9.0,0
3aa7ede1b23edf1284d91439d5ccaadc,2017-10-11 12:10:23,PR,stationery,3d871de0142ce09b7081e2b9d1733cb1,SP,213.64,credit_card,1.0,6.0,0
4fdddb85c674036842fa2c86494e8890,2017-10-11 13:01:22,MG,health_beauty,1eade46fba20122dc4aefb379f8c636b,SP,99.72,credit_card,5.0,14.0,0
3bccfd7e1731434bef6a720c0411bb06,2017-10-11 13:01:51,MG,perfumery,cc419e0650a3c5ba77189a1882b7556a,SP,72.14,credit_card,5.0,9.0,0
84e18f4b5b541150af97e94f3cc0b2a7,2017-10-11 13:15:42,MA,telephony,ef506c96320abeedfb894c34db06f478,SP,82.1,credit_card,1.0,26.0,1
28d07cf52af4d36587d0347032cebdfd,2017-10-11 13:17:05,SP,sports_leisure,7008613ea464bad5cb9b83456e1e6a8f,SC,68.63,boleto,4.0,9.0,0
ca66d500112900d75968df9716752250,2017-10-11 13:36:29,DF,bed_bath_table,d2374cbcbb3ca4ab1086534108cc3ab7,SP,40.0,credit_card,1.0,27.0,1
e29e00dc95dbbb50686a9fbb9bf2177f,2017-10-11 14:09:17,RJ,sports_leisure,70eea00b476a314817cefde4aad4f89a,SP,220.89,credit_card,5.0,9.0,0
ca7c7cc82b6d5531b6ff87a7e232357c,2017-10-11 14:36:25,SP,fashion_male_clothing,aaed1309374718fdd995ee4c58c9dfcd,SC,164.29,credit_card,1.0,7.0,0
d839ea07a528e914f89702508023da37,2017-10-11 14:49:49,RJ,home_confort,2a1348e9addc1af5aaa619b1a3679d6b,MG,310.69,credit_card,1.0,6.0,0
5f8f11858f0aa38dd3dac7d851aced95,2017-10-11 15:12:34,SE,electronics,128639473a139ac0f3e5f5ade55873a5,PR,61.28,credit_card,1.0,34.0,1
f28e549e51f383974493cf9dbdce5d46,2017-10-11 15:15:37,RS,toys,46dc3b2cc0980fb8ec44634e21d2718e,RJ,112.09,credit_card,4.0,12.0,0
4528d2df0746ab4a83a886d17f66a9de,2017-10-11 15:47:38,SP,telephony,ef506c96320abeedfb894c34db06f478,SP,30.77,credit_card,5.0,4.0,0
8d51dadd16d87cc5be0ed773fd727f14,2017-10-11 15:49:51,PR,small_appliances,b2a6d334e2833acea353624840e25a0e,SP,83.94,credit_card,5.0,5.0,0
9a4742a473129e5a7814d5319bae3092,2017-10-11 15:51:34,BA,telephony,6f892e20a171e98efe17fdb971ff319b,SP,87.84,credit_card,4.0,20.0,0
9cb8c7bd7be3365cd019f27478f6f974,2017-10-11 16:56:57,PA,auto,080199a181c46c657dc5aa235411be3b,SP,206.03,credit_card,3.0,34.0,0
7c303e55404bf2462c89a320c8d47688,2017-10-11 17:15:54,SP,health_beauty,a416b6a846a11724393025641d4edd5e,SP,86.4,credit_card,5.0,9.0,0
e55eeb63fceeb994b091e9a38be6d0ad,2017-10-11 17:31:10,MG,furniture_decor,002100f778ceb8431b7a1020ff7ab48f,SP,29.0,credit_card,5.0,13.0,0
cd61f9e20298dcb30d7e824cad10949b,2017-10-11 17:39:17,DF,auto,8581055ce74af1daba164fdbd55a40de,SP,138.96,credit_card,5.0,16.0,0
a8bf3c34d62fdbb261cda157deee9b0f,2017-10-11 18:20:16,PR,cool_stuff,7a67c85e85bb2ce8582c35f2203ad736,SP,147.15,voucher,5.0,9.0,0
e4d596db544346c4bfb27ed2a0f74c8b,2017-10-11 20:32:04,SP,furniture_decor,77530e9772f57a62c906e1c21538ab82,PR,137.08,credit_card,5.0,12.0,0
233962c509ebbdb05dacfbe831d15d5b,2017-10-11 20:38:13,MG,telephony,ef506c96320abeedfb894c34db06f478,SP,108.18,credit_card,5.0,11.0,0
5705f0ab5240ded54a1da959e74813c3,2017-10-11 21:54:06,RJ,sports_leisure,6d66611d7c44cc30ce351abc49a68421,SP,41.01,credit_card,4.0,14.0,0
69dea4ea9a898ecbe8c6af9360483b82,2017-10-11 22:00:01,RJ,bed_bath_table,37be5a7c751166fbc5f8ccba4119e043,SP,242.37,boleto,4.0,18.0,0
a5b03179a6007c62d80e4be38d97d5df,2017-10-11 22:25:23,SP,baby,45d33f715e24d15a6ccf5c17b3a23e3c,SP,61.81,debit_card,5.0,5.0,0
f8599d6fa56cd679a3cd7f147a61e57f,2017-10-11 22:28:28,RJ,bed_bath_table,4a3ca9315b744ce9f8e9374361493884,SP,65.01,credit_card,4.0,13.0,0
010ff1cfe12f3094577e72b7bcecdf98,2017-10-11 23:05:00,SP,consoles_games,e06f09ec0a4aca210779cf1cfc63cf19,SP,262.24,credit_card,3.0,7.0,0
e916d25bf69bed22eaf192830220fee3,2017-10-12 00:23:00,RJ,home_confort,4a3ca9315b744ce9f8e9374361493884,SP,107.78,credit_card,5.0,12.0,0
5efb55c3cc550a13a9af885e225f8d9e,2017-10-12 08:56:17,SC,office_furniture,7c67e1448b00f6e969d365cea6b010ab,SP,206.84,credit_card,5.0,12.0,0
cbd0b1bfca1e8dbbdf17f34ac37e1129,2017-10-12 09:19:59,SP,housewares,dd9661d3cda1e6feb237f0c4d8b26f2e,SC,190.98,credit_card,5.0,18.0,0
3d5eced976da12ad3c2f05314fa911ba,2017-10-12 09:57:12,MG,auto,9c068d10aca38e85c50202e17b4a7e88,MS,248.82,boleto,5.0,19.0,0
689e8820798347950a2649f71c734bd0,2017-10-12 10:25:23,BA,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,189.98,credit_card,1.0,19.0,0
23e66af5124d410917df9e4afff7ed82,2017-10-12 10:35:26,SP,garden_tools,1f50f920176fa81dab994f9023523100,SP,146.68,credit_card,4.0,5.0,0
5553543e89ef381e4ff08f6b91b94690,2017-10-12 11:06:28,RJ,furniture_decor,82e0a475a88cc9595229d8029273f045,SP,378.93,boleto,5.0,18.0,0
ea0ba7257a557e66332f0a5e25d98f39,2017-10-12 11:32:02,RJ,bed_bath_table,cca3071e3e9bb7d12640c9fbe2301306,SP,105.71,credit_card,3.0,15.0,0
f7d0eb24b92b2024fc86a38400664675,2017-10-12 11:53:04,MG,bed_bath_table,4a3ca9315b744ce9f8e9374361493884,SP,125.52,credit_card,4.0,12.0,0
b9d85f9487a067f470cf6def2889087c,2017-10-12 12:01:58,MG,office_furniture,7c67e1448b00f6e969d365cea6b010ab,SP,267.25,credit_card,1.0,18.0,0
eed6f74a190f23b5a8ac54a8b86aa79d,2017-10-12 12:08:21,SP,toys,7aa4334be125fcdd2ba64b3180029f14,SP,55.17,credit_card,5.0,15.0,0
5cf5c176bf686e84240099820ce175ac,2017-10-12 12:32:45,SP,cool_stuff,dc317f341ab0e22f39acbd9dbf9b4a1f,RS,310.2,credit_card,5.0,6.0,0
8ff8823e264549c3798b021e9bdc3e6a,2017-10-12 12:34:33,SP,garden_tools,1127b7f2594683f2510f1c2c834a486b,SP,24.33,boleto,5.0,8.0,0
0825a0aa574e4d49396e37335aa640f1,2017-10-12 13:03:52,RN,cool_stuff,cb8bcce248bb1fb274ba762d8b971456,MG,192.98,credit_card,4.0,22.0,0
c9740baeefbade2c945acb18f4458c28,2017-10-12 13:10:55,PB,telephony,6f892e20a171e98efe17fdb971ff319b,SP,132.39,credit_card,5.0,22.0,0
83832d7a696d54e9e32347d7cc7df962,2017-10-12 13:48:31,MG,computers_accessories,a1043bafd471dff536d0c462352beb48,MG,173.84,boleto,5.0,12.0,0
d54233c194fdd8970ee0e9f44af097c0,2017-10-12 13:56:51,RJ,watches_gifts,86ccac0b835037332a596a33b6949ee1,SC,186.52,credit_card,5.0,9.0,0
bf57d88907afc221e0eeb3e12da03657,2017-10-12 14:26:39,SE,luggage_accessories,6cd68b3ed6d59aaa9fece558ad360c0a,MG,142.05,credit_card,5.0,14.0,0
64784a51c7c5763b0693ed5ab75a2596,2017-10-12 14:26:40,SE,computers_accessories,85d9eb9ddc5d00ca9336a2219c97bb13,MG,53.05,credit_card,5.0,12.0,0
1ef7cb5f7b16f51098a0010102cdde77,2017-10-12 15:31:58,ES,bed_bath_table,4a3ca9315b744ce9f8e9374361493884,SP,226.14,credit_card,4.0,12.0,0
9d03d999c1103e51b47e5dff3b2b7183,2017-10-12 16:01:54,RS,furniture_decor,cca3071e3e9bb7d12640c9fbe2301306,SP,178.34,credit_card,5.0,15.0,0
a00f95f6a4d527c82baeb2593ec4b5b8,2017-10-12 18:24:44,SC,health_beauty,01fdefa7697d26ad920e9e0346d4bd1b,PR,136.98,boleto,5.0,14.0,0
e71f305bd634aa47b14ee018ec8f6f38,2017-10-12 18:29:00,RJ,telephony,6f892e20a171e98efe17fdb971ff319b,SP,85.15,debit_card,5.0,11.0,0
5c758925752d0e3f0c7b35f5f0571bf9,2017-10-12 18:58:54,SP,audio,5656537e588803a555b8eb41f07a944b,DF,92.87,credit_card,4.0,6.0,0
3b5d81f92e4a18f0fc0752f02f47a5ab,2017-10-12 19:32:02,BA,perfumery,2dee2ce60de9709b1a24083217181a1f,MT,181.55,credit_card,4.0,11.0,0
0923b9182325b77894f97a1a532c7102,2017-10-12 19:42:09,PR,sports_leisure,4e6015589b781adaa5ce7f1892d06bb1,SP,250.09,credit_card,3.0,11.0,0
b8b2b6e3608c39adc510b2a5bf6c9437,2017-10-12 20:06:42,GO,toys,ac3508719a1d8f5b7614b798f70af136,RS,168.36,boleto,5.0,14.0,0
67379aa14908a0e17c8de56896b1cfa9,2017-10-12 20:12:59,MG,watches_gifts,4869f7a5dfa277a7dca6462dcf3b52b2,SP,711.07,credit_card,5.0,6.0,0
9acd90340738747388bfb3af3f39ce47,2017-10-12 20:30:00,PR,auto,25cf099de44674fde97473224f9d59ab,SP,34.1,debit_card,5.0,12.0,0
fe05d1b3e709ca154c9f1377c91f6b05,2017-10-12 20:38:14,SP,Unknown,b335c59ab742f751a85db9c411a86739,MG,110.92,credit_card,4.0,12.0,0
22761d4348c7b25a9597938295f16fc2,2017-10-12 21:31:13,RJ,office_furniture,7c67e1448b00f6e969d365cea6b010ab,SP,357.62,credit_card,5.0,13.0,0
e2dac37a89ee550da5d7008a6fae1335,2017-10-12 22:36:29,RJ,auto,6a8b085f816a1f75f92dbac6eb545f8f,SP,32.0,credit_card,5.0,10.0,0
4e2d28262ad5baef8cc21e74985535ac,2017-10-12 22:46:06,SP,bed_bath_table,1c129092bf23f28a5930387c980c0dfc,SP,55.24,credit_card,5.0,5.0,0
364578a2d4829f6a7aeccb9f1e25f5be,2017-10-13 03:04:03,SP,fashion_bags_accessories,1f1bb1f0859883505541bdd6606193e5,SP,449.33,credit_card,5.0,4.0,0
e3f36e2bde7883f92b8fe4b30e166321,2017-10-13 08:29:52,MG,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,MG,92.59,boleto,4.0,11.0,0
c264b15fa68ce10784f6f22b5f7737b0,2017-10-13 08:52:59,SP,auto,6a8b085f816a1f75f92dbac6eb545f8f,SP,28.75,boleto,4.0,6.0,0
a663eb567d6e0db6362cc10977fef5a2,2017-10-13 08:57:11,PI,telephony,6f892e20a171e98efe17fdb971ff319b,SP,105.2,credit_card,5.0,11.0,0
0d9e86e02c1a823b20c03ea29d616607,2017-10-13 10:22:20,SC,sports_leisure,46dc3b2cc0980fb8ec44634e21d2718e,RJ,289.45,credit_card,5.0,11.0,0
9d81bb437ca5583e95a56300b3576228,2017-10-13 10:26:25,MT,auto,9c068d10aca38e85c50202e17b4a7e88,MS,80.91,credit_card,5.0,12.0,0
3beed0e86cd5296d2481066ba4cdf9fd,2017-10-13 10:45:08,SP,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,SP,127.54,credit_card,5.0,3.0,0
57a82955454fb2a9a18633d841ac480d,2017-10-13 10:47:11,SP,baby,7a67c85e85bb2ce8582c35f2203ad736,SP,23.62,credit_card,4.0,5.0,0
ddfc5bfeb3554462248798b6670835a9,2017-10-13 10:57:56,RJ,bed_bath_table,4a3ca9315b744ce9f8e9374361493884,SP,107.78,credit_card,5.0,18.0,0
69b12121d8945a3eb37c23bfd3a9d0c9,2017-10-13 11:16:27,SP,pet_shop,dd7ddc04e1b6c2c614352b383efe2d36,SP,139.62,credit_card,4.0,10.0,0
fc6b29ae668f5c526464fcd19d62efba,2017-10-13 11:59:28,GO,computers_accessories,25c5c91f63607446a97b143d2d535d31,MG,170.17,credit_card,5.0,12.0,0
711231d01dea504ad47e0d6b7a229592,2017-10-13 12:05:29,SP,cool_stuff,7a67c85e85bb2ce8582c35f2203ad736,SP,132.03,boleto,4.0,14.0,1
e47696af59942143e9e58d36f8a036a2,2017-10-13 14:14:14,SP,watches_gifts,7e93a43ef30c4f03f38b393420bc753a,SP,663.35,credit_card,4.0,5.0,0
8280bddb9636fd420fecbd96c5b0c877,2017-10-13 15:58:32,SC,garden_tools,1f50f920176fa81dab994f9023523100,SP,77.57,boleto,5.0,21.0,0
ec902ac3921edfeace159efd4f973840,2017-10-13 16:10:18,RS,computers_accessories,4b5f66b7adcf57f1ecc0d3c07dd6b177,PR,769.96,credit_card,5.0,13.0,0
ec902ac3921edfeace159efd4f973840,2017-10-13 16:10:18,RS,computers_accessories,4b5f66b7adcf57f1ecc0d3c07dd6b177,PR,769.96,credit_card,5.0,13.0,0
1f3be0325231ba927e78b6b517db7455,2017-10-13 18:04:34,PR,furniture_decor,d93844a9c55ba7ce353388bcf849ea56,PR,405.42,boleto,3.0,12.0,0
3c8fc3d2e9a8fee24a671599d99befaa,2017-10-13 19:07:50,RS,watches_gifts,6560211a19b47992c3666cc44a7e94c0,SP,160.76,credit_card,4.0,14.0,0
39a2adce13ad153c1153a05130f65727,2017-10-13 19:10:58,GO,sports_leisure,1b8356dabde1d35e17cef975c3f82730,SP,33.09,credit_card,4.0,10.0,0
3a28b975c176565c52fc1af2b84197cf,2017-10-13 19:14:08,SP,bed_bath_table,da8622b14eb17ae2831f4ac5b9dab84a,SP,133.76,credit_card,5.0,6.0,0
7d962b9178f5ecd3d31dd69811311e65,2017-10-13 21:54:18,RS,bed_bath_table,1c129092bf23f28a5930387c980c0dfc,SP,183.03,credit_card,4.0,10.0,0
b4d1dd77cf2c5fe4f153c568189a1e39,2017-10-13 22:52:40,SP,home_confort,520b493b57809f446cb0a233bb3e25c7,SP,42.69,credit_card,3.0,10.0,0
b55e920797f2e64157c2e9cc453e9407,2017-10-13 22:55:07,RJ,baby,5a93f3ab0ef4c84ed5e1b5dbf23978bc,SP,54.07,credit_card,5.0,12.0,0
3cc541809872382b28df3d51b420c807,2017-10-14 06:56:36,SP,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,MG,100.83,boleto,3.0,6.0,0
cd8f1098418f4fcc23c29232d9c04dd2,2017-10-14 07:32:13,SC,bed_bath_table,1835b56ce799e6a4dc4eddc053f04066,SP,73.15,boleto,3.0,10.0,0
6638967e5dd4744b8bb5be1be7901f07,2017-10-14 09:41:51,RJ,baby,1b938a7ec6ac5061a66a3766e0e75f90,SP,84.15,credit_card,5.0,14.0,0
813c637484948baa6c0e02abefc2a204,2017-10-14 11:08:24,DF,sports_leisure,4c2b230173bb36f9b240f2b8ac11786e,SP,50.0,credit_card,3.0,17.0,0
62fb68c86804042f32e43982f71ebb1d,2017-10-14 11:35:57,RJ,auto,080199a181c46c657dc5aa235411be3b,SP,195.5,credit_card,3.0,12.0,0
2c293bd3c9f41735731112a36cbcaf81,2017-10-14 13:22:39,SP,fashion_bags_accessories,d2e753bb80b7d4faa77483ed00edc8ca,BA,184.17,boleto,4.0,9.0,0
9e44e89d954ea1052e1ecb4f803251fa,2017-10-14 13:31:41,SP,sports_leisure,b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS,116.94,boleto,4.0,9.0,0
8809391e10af2cf3abaef5ac8af9fc4e,2017-10-14 14:45:58,ES,home_construction,a99504ac23ed125aaf5302af6cc30af9,SP,1025.24,credit_card,5.0,16.0,0
c9ac9cb5ec6a243bb9bd2338199748a5,2017-10-14 15:48:26,SP,housewares,955fee9216a65b617aa5c0531780ce60,SP,98.15,credit_card,5.0,5.0,0
b1567912ffcf619427d2b2104ea02e1c,2017-10-14 15:58:49,SP,office_furniture,7c67e1448b00f6e969d365cea6b010ab,SP,230.6,credit_card,3.0,13.0,0
481010fdaf8e172cda436faedf27159d,2017-10-14 16:25:43,SP,furniture_decor,1da3aeb70d7989d1e6d9b0e887f97c23,SP,41.53,credit_card,4.0,3.0,0
c26f6a2ea3a573319aa40ffebdc1a43a,2017-10-14 17:22:59,PR,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,SP,72.05,credit_card,1.0,9.0,0
6434ca73491ebf0b471702a2506eb871,2017-10-14 19:34:10,MG,cool_stuff,8b8cfc8305aa441e4239358c9f6f2485,PR,1038.36,credit_card,1.0,6.0,0
ffdb12bf66b3d0145d09d962745a05f6,2017-10-14 19:46:54,RS,market_place,aae3bfea055532c57fb453ed3ec80b30,SP,48.09,boleto,5.0,12.0,0
093cbde1b401404fd6dffc827e4b86e8,2017-10-14 21:03:22,SP,perfumery,cc419e0650a3c5ba77189a1882b7556a,SP,65.71,credit_card,5.0,5.0,0
01006620eb4732deec44be4b0d9e33cd,2017-10-14 21:34:35,RJ,bed_bath_table,3b15288545f8928d3e65a8f949a28291,SP,145.13,credit_card,5.0,9.0,0
8f8a31db8b3bd96e4b989ce2afcdee9b,2017-10-14 22:27:34,PA,cool_stuff,4869f7a5dfa277a7dca6462dcf3b52b2,SP,225.57,credit_card,4.0,22.0,0
a8cb0d4e1f45d87965b1aaa5710c2461,2017-10-14 22:40:59,BA,watches_gifts,3d871de0142ce09b7081e2b9d1733cb1,SP,36.69,credit_card,5.0,20.0,0
8f629e5e6b53ef4c1a6fecd77dea0b27,2017-10-14 23:02:25,RS,furniture_decor,1025f0e2d44d7041d6cf58b6550e0bfa,SP,308.42,boleto,4.0,22.0,0
61dd0efaf7b949ec0c1d45cd9bc731a9,2017-10-14 23:08:28,SP,housewares,7722b1df1b0e383e000397b2c11e3e19,SP,44.24,credit_card,3.0,3.0,0
66573bb355bdba7b6df55fba794b800d,2017-10-15 10:30:57,MG,office_furniture,7c67e1448b00f6e969d365cea6b010ab,SP,141.14,credit_card,5.0,13.0,0
aaff8afa47c8426e414a6d908a97713c,2017-10-15 11:08:48,GO,garden_tools,1f50f920176fa81dab994f9023523100,SP,232.71,credit_card,1.0,10.0,0
45e12e19713820e099be97aaeb65b4d4,2017-10-15 11:17:35,MA,Unknown,46dc3b2cc0980fb8ec44634e21d2718e,RJ,329.39,credit_card,5.0,19.0,0
9b808cd87ad1f00034b9059946ce0e57,2017-10-15 12:30:35,PR,sports_leisure,4c2b230173bb36f9b240f2b8ac11786e,SP,50.0,credit_card,5.0,13.0,0
8eb24c188d84ebe158dbca10d4799e47,2017-10-15 12:58:53,SP,baby,855668e0971d4dfd7bef1b6a4133b41b,SP,59.34,boleto,5.0,5.0,0
604b550c04e61700ab7bcb2ac5b5ca53,2017-10-15 13:01:37,RS,cool_stuff,091065b789659bc3cd9af9cb3a6253ff,RS,710.23,boleto,5.0,3.0,0
9a0b11195cf290a03146c9aa0ceaefc5,2017-10-15 13:01:43,RJ,furniture_decor,1025f0e2d44d7041d6cf58b6550e0bfa,SP,320.11,credit_card,5.0,12.0,0
a39e10cd50b6f28c58ed01ed8e7b727f,2017-10-15 13:26:10,MG,bed_bath_table,1c129092bf23f28a5930387c980c0dfc,SP,62.01,credit_card,4.0,10.0,0
735349ca95c43f6af88a10437821de08,2017-10-15 13:33:52,SP,health_beauty,ccc4bbb5f32a6ab2b7066a4130f114e3,PR,367.11,credit_card,5.0,4.0,0
a467b6e02187433dde3d9827e8561a9b,2017-10-15 14:45:17,SP,furniture_decor,1025f0e2d44d7041d6cf58b6550e0bfa,SP,87.36,credit_card,5.0,4.0,0
bdfdaf0cec4a3710b0c2a0c91cddaa56,2017-10-15 15:15:09,MG,cool_stuff,3504c0cb71d7fa48d967e0e4c94d59d9,SP,66.5,credit_card,5.0,9.0,0
f0c8fa435e06ab4c026e78d690a6948d,2017-10-15 15:41:36,RJ,bed_bath_table,d2374cbcbb3ca4ab1086534108cc3ab7,SP,117.51,credit_card,3.0,11.0,0
f0c8fa435e06ab4c026e78d690a6948d,2017-10-15 15:41:36,RJ,bed_bath_table,d2374cbcbb3ca4ab1086534108cc3ab7,SP,117.51,credit_card,3.0,11.0,0
4e759d3af1eb92cd808db2a87ce21282,2017-10-15 16:10:56,RS,furniture_decor,715bbd5ba4e6b74cb0d2f29eb45058b0,SP,106.29,credit_card,5.0,9.0,0
6751421a5f8978f08dab6b35213d769d,2017-10-15 16:50:20,RJ,fixed_telephony,cfa5ab0e4d3fc212fd0b3410e7081c62,MG,819.32,credit_card,3.0,17.0,0
beb0371fd8e15514a2b14b1f2e023606,2017-10-15 17:29:41,MG,housewares,e333046ce6517bd8bb510291d44f0130,SP,87.96,credit_card,5.0,4.0,0
fbff57de1609c0c4544325e9dd5559ba,2017-10-15 19:45:22,SP,furniture_decor,6c7d50c24b3ccd2fd83b44d8bb34e073,SP,65.48,credit_card,5.0,7.0,0
e088d467c07c9879ddbdaaa9b1c51e85,2017-10-15 19:47:30,SP,housewares,b335c59ab742f751a85db9c411a86739,MG,31.11,credit_card,4.0,12.0,0
4830bd8fff96f1bb97dd5db5220f4817,2017-10-15 20:15:34,PR,housewares,f8db351d8c4c4c22c6835c19a46f01b0,SP,68.02,credit_card,5.0,8.0,0
916f6a4c3dcd2f31f59a340a281e888e,2017-10-15 22:06:05,PR,sports_leisure,9616352088dcf83a7c06637f4ebf1c80,PR,73.34,boleto,4.0,12.0,0
